Unnamed: 0,product_name,selling_price,actual_price,average_rating,rating_and_rivew,ram,SSD,processor,operating_system,exchange_offer,display_size,battery_life
1135,ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and ...,"₹1,32,790","₹1,72,990",0.0,0,8 GB LPDDR3 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,12 hours
1136,HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) ...,"₹1,32,717",0,0.0,0,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,40.89 cm (16.1 Inch) Display,12 hours
1137,Avita Admiror Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) NS14A5INR672-BB Thin and Light Lapto...,"₹1,32,590",0,0.0,0,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,8 hours
1138,MSI GP65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,"₹1,32,490","₹1,45,990",4.5,730 Ratings & 107 Reviews,16 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange","15.6 inches Full HD IPS Thin Bezel Display (144Hz, 45% NTSC Color Gamut)",6 hours
1139,DELL XPS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) XPS 9300 Thin and Light Laptop,"₹1,32,390","₹1,54,446",0.0,0,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display,12 hours
1140,ASUS Ryzen 9 Octa Core 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX RTX...,"₹1,31,990","₹2,10,990",0.0,0,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 9 Octa Core Processor (11th Gen),Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,4 hours
1141,Lenovo Legion 5 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce...,"₹1,30,990","₹1,81,890",0.0,0,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,4 hours
1142,DELL G15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10/6 GB Graphics/NVIDIA GeForce RTX 3060/120 Hz) G...,"₹1,30,990","₹1,56,404",0.0,0,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,4 hours
1143,ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 ...,"₹1,30,500","₹1,62,990",0.0,0,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 9 Octa Core Processor (9th Gen),64 bit Windows 11 Operating System,Bank Offer,40.64 cm (16 Inch) Display,6 hours
1144,acer Nitro 5 Ryzen 5 Hexa Core 5600H - (16 GB/1 TB HDD/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"₹1,29,999",0,0.0,0,16 GB DDR4 RAM,1 TB HDD|512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display,10 hours
1145,acer Predator Helios 300 Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,"₹1,29,999",0,4.5,"3,227 Ratings & 693 Reviews",8 GB DDR4 RAM,128 GB SSD for Reduced Boot Up Time and in Game Loading,Intel Core i5 Processor (7th Gen),"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)","Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,5 hours
1146,acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,29,990","₹1,49,990",4.5,55 Ratings & 7 Reviews,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inches) Display,8 hours
1147,"ASUS Rog Strix G15 Ryzen 9 Octa Core AMD Ryzen™ 9 5900H Processor 3.0 GHz (16M Cache, up to 4.6 GHz) 5...","₹1,29,990","₹1,66,990",0.0,0,16 GB DDR4 RAM,1 TB SSD,"ASUS Rog Strix G15 Ryzen 9 Octa Core AMD Ryzen™ 9 5900H Processor 3.0 GHz (16M Cache, up to 4.6 GHz) 5...",64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,7 hours
1148,ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹1,29,990","₹1,94,990",4.2,44 Ratings & 11 Reviews,32 GB LPDDR4X RAM,1 TB SSD,AMD Ryzen 9 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",34.04 cm (13.4 inch) Touchscreen Display,8 hours
1149,ASUS ROG Zephyrus G15 (2020) Ryzen 9 Octa Core 4900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/...,"₹1,29,990","₹1,59,990",4.4,192 Ratings & 38 Reviews,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 9 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,6 hours
1150,Lenovo Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Pro/2 GB Graphics) Thinkpad P43s Thin and Light ...,"₹1,29,990","₹2,44,801",0.0,0,16 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,5 hours
1151,HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) 16-B1351TX Laptop,"₹1,29,980","₹1,49,999",0.0,0,16 GB DDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,40.89 cm (16.1 inch) Display,12 hours
1152,ASUS TUF Gaming F15 (2022) Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,46,990","₹1,73,990",0.0,0,16 GB DDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
1153,ASUS Zenbook S 13 Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) UM5302TA-LX701WS Thin and...,"₹1,46,990",0,0.0,0,16 GB LPDDR5 RAM,1 TB SSD,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,Bank Offer,33.78 cm (13.3 Inch) Touchscreen Display,4 hours
1154,ASUS Zenbook S 13 Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) UM5302TA-LX702WS Thin and...,"₹1,46,990",0,0.0,0,16 GB LPDDR5 RAM,1 TB SSD,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,Bank Offer,33.78 cm (13.3 Inch) Touchscreen Display,5 hours
1155,ASUS ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,"₹1,46,490",0,3.0,2 Ratings & 1 Reviews,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i7 Processor (7th Gen),"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)","Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,4 hours
1156,ASUS TUF Gaming F15 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10/6 GB Graphics/NVIDIA GeForce RTX 306...,"₹1,44,990","₹1,88,990",0.0,0,16 GB DDR4 RAM,1 TB SSD,Intel Core i9 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,4 hours
1157,acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,44,990","₹1,69,999",5.0,3 Ratings & 0 Reviews,16 GB DDR4 RAM,1 TB SSD,Intel Core i9 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display,12 hours
1158,ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphic...,"₹1,44,500","₹1,58,990",4.4,63 Ratings & 11 Reviews,16 GB LPDDR4X RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,8 hours
1159,HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) 16-B1351TX Laptop,"₹1,44,128",0,0.0,0,16 GB DDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,40.89 cm (16.1 inch) Display,5 hours
1160,ASUS Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX3060- 6GB)...,"₹1,44,000","₹1,65,000",0.0,0,16 GB LPDDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,4 hours
1161,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,"₹1,43,990","₹1,76,990",0.0,0,16 GB DDR5 RAM,1 TB SSD,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,7 hours
1162,Lenovo Yoga Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga S940-14IIL Thin and Light Laptop,"₹1,42,990","₹2,23,890",2.5,2 Ratings & 1 Reviews,16 GB LPDDR4X RAM,1 TB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,6 hours
1163,ASUS TUF Gaming F15 (2022) Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,42,990","₹1,69,990",0.0,0,16 GB DDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,4 hours
1164,Lenovo Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVI...,"₹1,42,990","₹1,95,890",4.8,27 Ratings & 4 Reviews,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",40.64 cm (16 inch) Display,6 hours
1165,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA ...,"₹1,41,990","₹1,89,990",4.1,75 Ratings & 15 Reviews,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 9 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inches) Display,5 hours
1166,Lenovo Thinkbook Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB15 ITL G2 Thin and Light Lapt...,"₹1,40,131",0,4.2,9 Ratings & 0 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",38.1 cm (15 inch) Display,5 hours
1167,acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,39,990","₹1,79,990",3.0,2 Ratings & 1 Reviews,16 GB DDR4 RAM,1 TB SSD,Intel Core i9 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
1168,MSI Delta 15 AMD Advantage Edition Ryzen 9 Octa Core 5900HX 5th Gen - (16 GB/1 TB SSD/Windows 11 Home/...,"₹1,39,990","₹1,88,990",4.5,4 Ratings & 1 Reviews,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 9 Octa Core Processor (5th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,4 hours
1169,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA ...,"₹1,39,990","₹1,87,990",4.3,257 Ratings & 41 Reviews,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 9 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,8 hours
1170,MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) Pulse GL...,"₹1,39,990","₹1,56,990",4.1,7 Ratings & 4 Reviews,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,8 hours
1171,ASUS ROG Zephyrus M16 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,"₹1,39,990","₹1,94,990",0.0,0,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",40.64 cm (16 inch) Display,4 hours
1172,HP OMEN Ryzen 9 Octa Core 5900H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX 6600M) 1...,"₹1,39,980","₹1,59,999",0.0,0,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 9 Octa Core Processor,64 bit Windows 10 Operating System,Bank Offer,40.89 cm (16.1 inch) Display,6 hours
1173,ASUS ROG Zephyrus G14 Ryzen 9 Octa Core AMD Ryzen™ 9 5900HS Processor 5th Gen - (16 GB/1 TB SSD/Window...,"₹1,37,990","₹1,94,990",0.0,0,16 GB DDR4 RAM,1 TB SSD,ASUS ROG Zephyrus G14 Ryzen 9 Octa Core AMD Ryzen™ 9 5900HS Processor 5th Gen - (16 GB/1 TB SSD/Window...,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,10 hours
1174,ASUS VivoBook Pro 15 OLED Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹1,37,990",0,0.0,0,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,5 hours
1175,ASUS TUF Gaming F17 (2022) Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,37,990","₹1,63,990",0.0,0,16 GB DDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,43.94 cm (17.3 inch) Display,5 hours
1176,ASUS Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX RTX 3070 8GB ...,"₹1,64,990","₹1,88,990",0.0,0,16 GB DDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
1177,HP Spectre x360 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 13-aw0205tu 2 in 1 Laptop,"₹1,62,990","₹1,92,977",3.3,3 Ratings & 1 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Touchscreen Display,7 hours
1178,APPLE MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,"₹1,62,990","₹1,79,900",4.2,107 Ratings & 13 Reviews,8 GB DDR3 RAM,512 GB SSD,Intel Core i5 Processor (8th Gen),Mac OS Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display,10 hours
1179,acer Predator Triton 300 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,59,990","₹1,60,190",3.8,4 Ratings & 0 Reviews,16 GB DDR4 RAM,2 TB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,7 hours
1180,HP OMEN 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX ...,"₹1,58,490","₹1,83,736",4.8,18 Ratings & 2 Reviews,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,10 hours
1181,Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,"₹1,57,990","₹2,24,490",4.6,10 Ratings & 0 Reviews,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",40.64 cm (16 inch) Display,8 hours
1182,ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹1,56,990","₹2,14,990",0.0,0,32 GB LPDDR4X RAM,1 TB SSD,AMD Ryzen 9 Octa Core Processor,64 bit Windows 10 Operating System,Bank Offer,34.04 cm (13.4 inch) Touchscreen Display,8 hours
1183,HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) 16-B1361TX Laptop,"₹1,55,490",0,0.0,0,16 GB DDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,40.89 cm (16.1 inch) Display,4 hours
1184,Lenovo ThinkPad Core i5 10th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 10 Pro) T14 Thin and Light Lap...,"₹1,55,411",0,0.0,0,16 GB DDR4 RAM,512 GB HDD|512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 Inch) Touchscreen Display,6 hours
1185,ASUS ROG Zephyrus M16 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce ...,"₹1,54,990","₹2,20,990",4.5,12 Ratings & 1 Reviews,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",40.64 cm (16 inch) Display,5 hours
1186,MSI Summit E15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Summit E15 A11SCST-272...,"₹1,54,990","₹1,56,990",4.0,3 Ratings & 2 Reviews,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Touchscreen Display,10 hours
1187,ASUS ROG Strix G15 Advantage Edition Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 10 Home/12 GB ...,"₹1,54,990","₹2,07,990",4.6,212 Ratings & 44 Reviews,16 GB DDR4 RAM,1 TB SSD,AMD Ryzen 9 Octa Core Processor,Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,7 hours
1188,ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,"₹1,54,990","₹1,72,990",5.0,3 Ratings & 0 Reviews,16 GB LPDDR3 RAM,1 TB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,8 hours
1189,acer Predator Helios 300 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,54,990","₹1,79,999",0.0,0,16 GB DDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display,8 hours
1190,DELL XPS Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) XPS 7590 Laptop,"₹1,50,990","₹1,69,900",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (9th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,5 hours
1191,acer Predator Helios 300 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,50,490",0,4.8,21 Ratings & 5 Reviews,16 GB DDR4 RAM,2 TB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,10 hours
1192,MSI GP66 Leopard Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,49,990","₹1,95,990",0.0,0,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inches) Display,12 hours
1193,MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,"₹1,49,990","₹1,69,990",4.1,10 Ratings & 3 Reviews,16 GB DDR4 RAM,512 GB SSD for Reduced Boot Up Time and in Game Loading,Intel Core i7 Processor (8th Gen),"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)","Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,4 hours
1194,APPLE MacBook Pro M1 - (8 GB/1 TB SSD/Mac OS Big Sur) Z11B0008S,"₹1,49,990","₹1,63,900",4.7,723 Ratings & 79 Reviews,8 GB DDR4 RAM,1 TB SSD,Apple M1 Processor,Mac OS Operating System,"Upto ₹23,100 Off on Exchange",33.78 cm (13.3 inch) Display,6 hours
1195,APPLE 2022 MacBook Pro M2 - (8 GB/512 GB SSD/Mac OS Monterey) MNEQ3HN/A,"₹1,49,900",0,0.0,0,,512 GB SSD,Apple M2 Processor,Mac OS Operating System,"Upto ₹23,100 Off on Exchange",33.78 cm (13.3 Inch) Display,8 hours
1196,APPLE 2022 MacBook Pro M2 - (8 GB/512 GB SSD/Mac OS Monterey) MNEJ3HN/A,"₹1,49,900",0,0.0,0,,512 GB SSD,Apple M2 Processor,Mac OS Operating System,"Upto ₹23,100 Off on Exchange",33.78 cm (13.3 Inch) Display,10 hours
1197,DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XPS 9305 Thin and Light Laptop,"₹1,49,645",0,0.0,0,16 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,34.04 cm (13.4 inch) Display,4 hours
1198,ASUS Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX3060- 6GB)...,"₹1,49,000","₹1,70,990",0.0,0,16 GB LPDDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,4 hours
1199,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,"₹1,48,990","₹1,82,990",0.0,0,16 GB DDR5 RAM,1 TB SSD,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,5 hours
1200,ASUS ROG Flow Z13 (2022) Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹1,91,990","₹2,40,990",0.0,0,16 GB LPDDR5 RAM,1 TB SSD,Intel Core i9 Processor (12th Gen),64 bit Windows 11 Operating System,0,34.04 cm (13.4 Inch) Touchscreen Display,12 hours
1201,DELL XPS Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10) XPS 9310 Thin and Light Laptop,"₹1,91,590","₹1,98,483",0.0,0,16 GB LPDDR4X RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",34.04 cm (13.4 inches) Touchscreen Display,7 hours
1202,acer Predator Helios 300 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,89,990","₹1,99,999",0.0,0,16 GB DDR5 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display,6 hours
1203,MSI Stealth Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060)...,"₹1,84,790","₹1,89,990",4.8,5 Ratings & 1 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,6 hours
1204,lenovo Yoga 9 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop,"₹1,81,999","₹2,03,999",0.0,0,16 GB LPDDR4X RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,5 hours
1205,ASUS ROG Flow Z13 (2022) Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹1,81,990","₹2,15,990",0.0,0,16 GB LPDDR5 RAM,1 TB SSD,Intel Core i9 Processor (12th Gen),64 bit Windows 11 Operating System,0,34.04 cm (13.4 Inch) Touchscreen Display,12 hours
1206,HP Spectre x360 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) 13-aw0188TU 2 in 1 Laptop,"₹1,79,990","₹2,16,368",4.2,13 Ratings & 5 Reviews,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Touchscreen Display,10 hours
